trueE,recE,rec_theta,rec_phi,rec_x,rec_y,NhitE,NhitM,NtrigE,NfiltE,Eage,Echi,Endf,NpE1,NpE2,NpE3,NuW1,NuW2,NuW3,NuM1,NuM2,NuM3,NuM4,NuM5,N_ED_pe,N_MD_pe,R_ue,compactness,pincness,rho40,R_mean
1785414656.0,1.2908498938890856,0.5267916917800903,2.8924899101257324,-490.55963134765625,87.53115844726562,118,100,22,17,1.070815086364746,765.765869140625,-1,136.9551544189453,6.605471134185791,136.9551544189453,0.851938784122467,1.1343567371368408,0.17563973367214203,0.0,0.0,0.0,0.0,0.0,136.95515,0.0,-6.13657838192463,0.12260165993979316,0.7142857142857145,66.05471469842789,10.250134406012178
5395631616.0,1.804899709007072,0.5721526145935059,0.2003800868988037,272.352294921875,-244.24984741210938,297,132,42,44,1.2233850955963135,2051.02294921875,-1,629.557861328125,79.1423568725586,668.8464965820312,1.890506625175476,1.8641966581344604,1.1723936796188354,0.0,0.0,0.0,0.0,0.0,668.8465,0.0,-6.825326456576738,0.05002254104447751,0.6969696969696972,194.59295285226318,34.87993258838428
4320056832.0,1.6059612293669292,0.24628525972366333,1.4898141622543335,396.7794494628906,17.782066345214844,270,82,43,38,1.0412057638168335,3246.498046875,-1,283.3649597167969,75.23197937011719,299.0216979980469,1.8026295900344849,1.7714412212371826,1.0636224746704102,0.0,0.0,0.0,0.0,1.2266666889190674,299.0217,0.0,-6.47570270330409,0.071608131655434,0.7272727272727272,158.06736370669543,35.39513378467873
6518186496.0,1.5762097403362865,0.38781073689460754,0.20900849997997284,206.85096740722656,42.038673400878906,232,110,28,23,0.8958307504653931,3603.693603515625,-1,280.5184020996094,33.23124313354492,290.9781799316406,1.4838290214538574,1.7221046686172485,0.9161859154701233,2.6708056926727295,3.4308056831359863,2.6708056926727295,3.4308056831359863,3.4308056831359863,290.97818,2.6708057,-2.0372018693023906,0.05289411322274936,0.7142857142857141,218.45516727212618,28.375118652951915
1379581696.0,1.0594843218922863,0.6754617094993591,5.342137336730957,368.19439697265625,112.61516571044922,130,102,33,32,0.9766058921813965,991.2882080078125,-1,77.81924438476562,11.412909507751465,85.96260833740234,1.1460442543029785,1.383876085281372,0.2715897560119629,0.0,0.0,0.0,0.0,1.3733333349227905,85.96261,0.0,-5.934309584685328,0.28739278993522416,0.7142857142857143,53.117089756431426,36.056201066823405
9965589504.0,2.135487693280819,0.6222714781761169,1.063239574432373,-205.9533233642578,-421.6067199707031,278,107,38,31,0.8198068737983704,4052.1142578125,-1,1985.7890625,61.886199951171875,2005.6781005859375,1.8116624355316162,1.8338322639465332,1.0019556283950806,0.9459343552589417,0.9459343552589417,0.9459343552589417,0.9459343552589417,0.9459343552589417,2005.6781,0.94593436,-3.326354324492038,0.02485484190131482,0.7222222222222222,349.5382575753497,47.94112758367062
2305953024.0,1.2087789492488281,0.7047335505485535,5.968162536621094,-238.89306640625,-314.57879638671875,167,96,42,31,1.1150773763656616,1341.8924560546875,-1,129.217041015625,47.63880920410156,136.0921173095703,1.754572868347168,1.6911799907684326,0.5554105639457703,0.0,0.0,0.0,0.0,0.0,136.09212,0.0,-6.133832970845516,0.09817352549898097,0.6800000000000002,123.33781695784423,49.947899137220205
7178887168.0,1.7568877766694122,0.8324676752090454,1.964979887008667,-325.0304260253906,175.18380737304688,417,97,54,55,1.1844829320907593,6897.2841796875,-1,719.8785400390625,141.58935546875,837.5714111328125,2.336308002471924,2.4465367794036865,3.057969570159912,4.314323425292969,1.5487401485443115,1.5487401485443115,4.314323425292969,4.314323425292969,837.5714,4.3143234,-2.2880990798267513,0.04128873741510584,0.7142857142857143,347.8756276563301,57.375080323248504
6835095552.0,1.7431952420073822,0.14084486663341522,1.3372061252593994,21.124134063720703,-529.3790893554688,242,122,29,23,1.0337547063827515,4819.3154296875,-1,406.7887268066406,98.45252990722656,406.7887268066406,1.9067045450210571,1.8595792055130005,1.311609148979187,1.2266666889190674,0.0,0.0,1.2266666889190674,2.5199999809265137,406.78873,1.2266667,-2.5206069341367914,0.03508772145688174,0.7619047619047619,496.15041135334684,24.26769344494217
9918518272.0,2.797838995363402,0.7036491632461548,0.6822212338447571,18.145278930664062,-562.7474365234375,251,118,25,27,0.7696852684020996,7515.580078125,-1,6890.65625,179.6403350830078,6903.23046875,2.300175905227661,2.26784348487854,2.5803258419036865,0.0,0.0,0.0,0.0,0.9333333373069763,6903.2305,0.0,-7.839052372828484,0.020803645103974432,0.6000000000000001,415.4093003541484,32.548696380537336
